DATE,NIFTY_500_CLOSE,52W_HIGH,52W_LOW,PCT_HIGH,ABOVE_200SMA,PCT_ABOVE_200SMA
2021-02-16,12647.18359375,56,0,14.5,367,94.8
2021-02-17,12597.43359375,44,0,11.4,364,94.1
2021-02-18,12565.68359375,57,0,14.7,363,93.8
2021-02-19,12438.783203125,41,0,10.6,364,94.1
2021-02-22,12212.5341796875,29,0,7.5,360,93.0
2021-02-23,12263.6845703125,29,0,7.5,363,93.8
2021-02-24,12455.18359375,39,0,10.1,362,93.5
2021-02-25,12567.8330078125,57,0,14.7,363,93.8
2021-02-26,12181.384765625,35,0,9.0,362,93.3
2021-03-01,12368.283203125,46,0,11.9,361,93.0
2021-03-02,12519.3837890625,60,0,15.5,361,93.0
2021-03-03,12764.783203125,72,0,18.6,367,94.6
2021-03-04,12688.8330078125,67,0,17.3,369,95.1
2021-03-05,12538.9833984375,35,0,9.0,367,94.6
2021-03-08,12558.93359375,34,0,8.8,368,94.8
2021-03-09,12617.18359375,33,0,8.5,368,94.8
2021-03-10,12691.3330078125,21,0,5.4,366,94.3
2021-03-12,12593.8837890625,33,0,8.5,365,94.1
2021-03-15,12510.1337890625,24,1,6.2,359,92.5
2021-03-16,12512.68359375,33,1,8.5,359,92.5
2021-03-17,12319.8837890625,15,1,3.9,350,90.2
2021-03-18,12174.4345703125,6,1,1.5,346,89.2
2021-03-19,12314.4833984375,9,1,2.3,345,88.7
2021-03-22,12338.5830078125,18,0,4.6,347,89.2
2021-03-23,12417.283203125,20,1,5.1,347,89.2
2021-03-24,12197.1845703125,14,0,3.6,346,88.7
2021-03-25,11993.2841796875,4,1,1.0,327,83.6
2021-03-26,12148.884765625,7,1,1.8,335,85.5
2021-03-30,12387.8837890625,20,4,5.1,343,87.5
2021-03-31,12313.68359375,22,3,5.6,338,86.2
2021-04-01,12478.9833984375,31,1,7.9,346,88.3
2021-04-05,12298.5830078125,28,2,7.1,337,86.0
2021-04-06,12358.0830078125,36,1,9.2,338,86.2
2021-04-07,12481.283203125,40,1,10.2,346,88.3
2021-04-08,12541.6337890625,52,1,13.3,346,88.3
2021-04-09,12527.3837890625,36,1,9.2,351,89.5
2021-04-12,12024.083984375,12,2,3.1,320,81.6
2021-04-13,12186.6845703125,5,0,1.3,331,84.4
2021-04-15,12237.583984375,8,1,2.0,330,84.2
2021-04-16,12298.033203125,16,1,4.1,334,85.2
2021-04-19,12076.4345703125,12,3,3.1,323,82.2
2021-04-20,12055.384765625,20,1,5.1,323,82.2
2021-04-22,12132.0341796875,19,1,4.8,325,82.7
2021-04-23,12105.583984375,17,1,4.3,325,82.7
2021-04-26,12216.833984375,25,1,6.4,330,84.0
2021-04-27,12362.533203125,26,1,6.6,335,85.2
2021-04-28,12517.93359375,32,1,8.1,337,85.8
2021-04-29,12532.783203125,31,0,7.9,333,84.7
2021-04-30,12364.3330078125,31,1,7.9,332,84.5
2021-05-03,12395.2333984375,40,1,10.2,330,84.0
2021-05-04,12300.43359375,40,1,10.2,333,84.7
2021-05-05,12412.9833984375,25,1,6.4,336,85.5
2021-05-06,12501.8837890625,38,1,9.7,339,86.3
2021-05-07,12563.0830078125,49,1,12.5,339,86.3
2021-05-10,12669.8837890625,54,0,13.7,348,88.5
2021-05-11,12642.2333984375,47,0,12.0,349,88.8
2021-05-12,12537.93359375,42,0,10.7,351,89.3
2021-05-14,12472.1337890625,13,0,3.3,347,88.3
2021-05-17,12672.0830078125,19,0,4.8,355,90.3
2021-05-18,12839.0830078125,32,0,8.1,358,91.1
2021-05-19,12808.9833984375,31,0,7.9,357,90.8
2021-05-20,12736.43359375,20,0,5.1,355,90.3
2021-05-21,12917.8330078125,25,0,6.4,358,91.1
2021-05-24,12962.43359375,31,0,7.9,361,91.9
2021-05-25,12962.9833984375,41,0,10.4,358,91.1
2021-05-26,13022.18359375,38,0,9.7,361,91.9
2021-05-27,13066.232421875,34,0,8.7,362,92.1
2021-05-28,13117.0322265625,23,0,5.9,365,92.9
2021-05-31,13226.33203125,26,0,6.6,364,92.6
2021-06-01,13210.3828125,26,0,6.6,362,92.1
2021-06-02,13274.232421875,35,0,8.9,366,93.1
2021-06-03,13380.482421875,49,0,12.5,370,94.1
2021-06-04,13393.8828125,52,0,13.2,371,94.4
2021-06-07,13479.6328125,65,0,16.5,377,95.9
2021-06-08,13496.5322265625,63,0,16.0,377,95.9
2021-06-09,13396.3828125,58,0,14.8,373,94.9
2021-06-10,13517.1826171875,35,0,8.9,379,96.4
2021-06-11,13563.83203125,47,0,12.0,380,96.7
2021-06-14,13554.1328125,36,0,9.2,381,96.9
2021-06-15,13607.7822265625,53,0,13.5,381,96.9
2021-06-16,13510.58203125,40,0,10.2,380,96.7
2021-06-17,13425.1328125,30,0,7.6,377,95.9
2021-06-18,13386.5322265625,21,0,5.3,374,95.2
2021-06-21,13456.08203125,24,0,6.1,378,96.2
2021-06-22,13491.08203125,38,0,9.7,378,96.2
2021-06-23,13423.33203125,34,0,8.7,377,95.9
2021-06-24,13468.232421875,20,0,5.1,375,94.9
2021-06-25,13539.3828125,26,0,6.6,379,95.9
2021-06-28,13533.0322265625,31,0,7.8,380,96.0
2021-06-29,13481.9326171875,20,1,5.1,380,96.0
2021-06-30,13473.5322265625,38,2,9.6,375,94.7
2021-07-01,13454.08203125,30,1,7.6,375,94.7
2021-07-02,13494.4326171875,36,0,9.1,375,94.7
2021-07-05,13585.732421875,47,0,11.9,377,95.2
2021-07-06,13574.1328125,39,0,9.8,377,95.2
2021-07-07,13630.982421875,30,0,7.6,378,95.5
2021-07-08,13532.6826171875,33,0,8.3,376,94.9
2021-07-09,13527.9326171875,29,0,7.3,376,94.9
2021-07-12,13548.982421875,51,0,12.9,376,94.9
2021-07-13,13628.83203125,44,0,11.1,377,95.2
2021-07-14,13661.08203125,42,0,10.6,378,95.5
2021-07-15,13720.33203125,59,0,14.9,377,95.2
2021-07-16,13742.33203125,58,0,14.6,377,95.2
2021-07-19,13619.83203125,44,0,11.1,374,94.2
2021-07-20,13495.58203125,26,0,6.5,371,93.5
2021-07-22,13670.1826171875,35,0,8.8,373,94.0
2021-07-23,13686.982421875,39,0,9.8,368,92.5
2021-07-26,13675.08203125,48,0,12.1,369,92.7
2021-07-27,13610.2822265625,49,0,12.3,367,92.2
2021-07-28,13579.1328125,31,0,7.8,361,90.7
2021-07-29,13643.732421875,42,0,10.6,358,89.9
2021-07-30,13664.232421875,41,0,10.3,360,90.5
2021-08-02,13783.681640625,49,0,12.3,365,91.7
2021-08-03,13939.181640625,54,1,13.6,365,91.7
2021-08-04,13969.3310546875,41,1,10.3,364,91.5
2021-08-05,13981.53125,13,1,3.3,355,89.2
2021-08-06,13954.6318359375,17,0,4.3,355,89.2
2021-08-09,13935.03125,19,0,4.8,351,88.2
2021-08-10,13892.7314453125,16,1,4.0,339,85.2
2021-08-11,13876.53125,11,2,2.8,333,83.7
2021-08-12,13971.931640625,23,1,5.8,348,87.4
2021-08-13,14065.28125,28,1,7.0,345,86.7
2021-08-16,14070.78125,29,2,7.3,338,84.7
2021-08-17,14113.0810546875,32,3,8.0,329,82.5
2021-08-18,14095.53125,37,3,9.3,327,82.0
2021-08-20,13943.931640625,19,5,4.8,308,77.0
2021-08-23,13930.53125,20,6,5.0,293,73.1
2021-08-24,14063.2314453125,14,3,3.5,307,76.4
2021-08-25,14093.5810546875,16,2,4.0,310,77.1
2021-08-26,14106.931640625,15,4,3.7,316,78.6
2021-08-27,14192.4814453125,24,2,6.0,320,79.6
2021-08-30,14397.8818359375,39,0,9.7,326,81.1
2021-08-31,14555.880859375,47,0,11.7,328,81.6
2021-09-01,14551.330078125,60,0,14.9,327,81.3
2021-09-02,14684.330078125,49,0,12.2,331,82.3
2021-09-03,14759.2802734375,41,0,10.2,334,83.1
2021-09-06,14805.830078125,45,0,11.2,336,83.6
2021-09-07,14784.23046875,33,0,8.2,338,84.1
2021-09-08,14803.580078125,28,0,7.0,340,84.6
2021-09-09,14836.4306640625,31,0,7.7,342,85.1
2021-09-13,14852.1806640625,41,0,10.2,339,84.3
2021-09-14,14904.330078125,52,0,12.9,346,85.6
2021-09-15,15020.5302734375,54,0,13.4,353,87.4
2021-09-16,15104.880859375,47,0,11.6,356,88.1
2021-09-17,15027.23046875,35,0,8.7,349,86.4
2021-09-20,14826.73046875,21,1,5.2,335,82.9
2021-09-21,14946.2802734375,16,2,4.0,338,83.7
2021-09-22,14990.5302734375,38,0,9.4,346,85.6
2021-09-23,15205.4306640625,52,0,12.9,349,86.4
2021-09-24,15191.9306640625,45,1,11.1,343,84.9
2021-09-27,15189.0302734375,29,2,7.2,342,84.7
2021-09-28,15095.580078125,26,1,6.4,341,84.4
2021-09-29,15086.9306640625,33,1,8.2,344,85.1
2021-09-30,15052.630859375,35,1,8.7,351,86.9
2021-10-01,15013.9306640625,29,0,7.2,351,86.9
2021-10-04,15181.130859375,41,0,10.1,355,87.9
2021-10-05,15280.0791015625,35,0,8.7,354,87.6
2021-10-06,15134.5302734375,30,0,7.4,352,87.1
2021-10-07,15290.1298828125,31,1,7.7,354,87.6
2021-10-08,15365.1796875,34,0,8.4,357,88.4
2021-10-11,15427.9794921875,52,0,12.8,359,88.6
2021-10-12,15481.8798828125,44,1,10.9,359,88.6
2021-10-13,15631.3798828125,59,1,14.6,364,89.9
2021-10-14,15769.2294921875,59,0,14.6,362,89.4
2021-10-18,15886.1298828125,69,0,17.0,362,89.4
2021-10-19,15757.8291015625,56,0,13.8,357,88.1
2021-10-20,15568.6298828125,10,1,2.5,349,86.2
2021-10-21,15487.6298828125,10,1,2.5,343,84.7
2021-10-22,15399.6796875,12,3,3.0,338,83.5
2021-10-25,15334.3291015625,16,3,4.0,325,80.2
2021-10-26,15499.6298828125,12,0,3.0,331,81.7
2021-10-27,15484.3291015625,9,1,2.2,330,81.5
2021-10-28,15190.830078125,7,2,1.7,320,79.0
2021-10-29,15086.880859375,11,3,2.7,316,78.0
2021-11-01,15302.6796875,12,0,3.0,322,79.5
2021-11-02,15314.6298828125,16,1,4.0,324,80.0
2021-11-03,15282.7294921875,23,1,5.7,322,79.5
2021-11-04,15376.8798828125,15,0,3.7,335,82.7
2021-11-08,15520.1298828125,42,1,10.4,339,83.7
2021-11-09,15541.9296875,33,0,8.1,343,84.7
2021-11-10,15521.0791015625,28,1,6.9,341,84.0
2021-11-11,15411.0791015625,19,1,4.7,337,83.0
2021-11-12,15578.9794921875,32,1,7.9,336,82.8
2021-11-15,15592.5791015625,28,1,6.9,329,80.8
2021-11-16,15525.3798828125,25,3,6.1,324,79.6
2021-11-17,15454.9296875,25,3,6.1,320,78.6
2021-11-18,15302.529296875,17,5,4.2,313,76.5
2021-11-22,14976.6806640625,10,11,2.4,283,69.2
2021-11-23,15107.7802734375,7,7,1.7,296,72.2
2021-11-24,15046.48046875,17,0,4.1,294,71.7
2021-11-25,15150.580078125,17,2,4.1,298,72.7
2021-11-26,14707.1806640625,13,5,3.2,272,66.3
2021-11-29,14656.4306640625,5,11,1.2,265,64.6
2021-11-30,14648.330078125,6,5,1.5,266,64.9
2021-12-01,14784.6806640625,6,2,1.5,267,65.1
2021-12-02,14973.9306640625,13,1,3.2,279,68.0
2021-12-03,14856.2802734375,15,0,3.7,285,69.5
2021-12-06,14618.330078125,15,6,3.7,268,65.4
2021-12-07,14834.48046875,9,4,2.2,284,69.3
2021-12-08,15073.23046875,10,1,2.4,293,71.5
2021-12-09,15126.580078125,15,0,3.7,295,72.0
2021-12-10,15154.98046875,15,1,3.6,304,74.0
2021-12-13,15064.23046875,24,1,5.8,298,72.3
2021-12-14,15043.23046875,16,3,3.9,291,70.5
2021-12-15,14953.080078125,14,2,3.4,287,69.5
2021-12-16,14936.4306640625,11,5,2.7,277,67.1
2021-12-17,14673.130859375,6,10,1.5,254,61.5
2021-12-20,14300.681640625,1,24,0.2,227,55.0
2021-12-21,14461.3818359375,3,3,0.7,236,57.0
2021-12-22,14639.73046875,3,2,0.7,244,58.9
2021-12-23,14751.4306640625,7,0,1.7,250,60.4
2021-12-24,14664.7802734375,10,2,2.4,239,57.6
2021-12-27,14727.580078125,11,8,2.7,241,58.1
2021-12-28,14867.830078125,14,1,3.4,256,61.7
2021-12-29,14863.380859375,9,1,2.2,262,63.1
2021-12-30,14842.0302734375,15,1,3.6,264,63.6
2021-12-31,14996.1806640625,13,1,3.1,266,64.1
2022-01-03,15204.580078125,25,1,6.0,285,68.7
2022-01-04,15318.7294921875,28,1,6.7,282,68.0
2022-01-05,15396.3798828125,14,1,3.4,294,70.8
2022-01-06,15290.0791015625,12,2,2.9,285,68.7
2022-01-07,15348.529296875,18,1,4.3,287,69.2
2022-01-10,15495.529296875,17,1,4.1,295,71.1
2022-01-11,15530.529296875,21,2,5.1,294,70.8
2022-01-12,15667.8798828125,21,1,5.1,293,70.6
2022-01-13,15721.029296875,22,1,5.3,304,73.3
2022-01-14,15730.3798828125,23,2,5.5,302,72.8
2022-01-17,15781.2294921875,36,1,8.7,310,74.7
2022-01-18,15573.0791015625,30,1,7.2,287,69.2
2022-01-19,15472.4794921875,10,4,2.4,284,68.4
2022-01-20,15361.0791015625,15,6,3.6,280,67.5
2022-01-21,15180.7802734375,12,8,2.9,269,64.8
2022-01-24,14712.0302734375,3,20,0.7,233,56.1
2022-01-25,14832.1806640625,5,19,1.2,248,59.8
2022-01-27,14679.6806640625,6,8,1.4,237,57.1
2022-01-28,14723.23046875,4,4,1.0,241,58.1
2022-01-31,14921.4306640625,10,3,2.4,252,60.7
2022-02-01,15116.1806640625,11,1,2.7,261,62.9
2022-02-02,15293.3291015625,19,0,4.6,276,66.5
2022-02-03,15135.880859375,17,1,4.1,266,64.1
2022-02-04,15085.4306640625,8,2,1.9,256,61.7
2022-02-07,14870.580078125,13,7,3.1,254,61.2
2022-02-08,14857.0302734375,6,9,1.4,243,58.4
2022-02-09,15016.330078125,8,5,1.9,249,59.9
2022-02-10,15112.1806640625,9,4,2.2,250,60.1
2022-02-11,14891.2802734375,4,8,1.0,235,56.5
2022-02-14,14400.3818359375,3,30,0.7,198,47.6
2022-02-15,14805.5302734375,1,26,0.2,217,52.2
2022-02-16,14789.880859375,3,3,0.7,222,53.4
2022-02-17,14772.0302734375,3,5,0.7,215,51.7
2022-02-18,14710.6806640625,1,8,0.2,214,51.4
2022-02-21,14597.080078125,2,35,0.5,201,48.3
2022-02-22,14489.03125,1,53,0.2,181,43.5
2022-02-23,14506.931640625,1,7,0.2,189,45.4
2022-02-24,13775.6826171875,0,71,0.0,126,30.3
2022-02-25,14187.3818359375,0,2,0.0,161,38.7
2022-02-28,14307.931640625,2,8,0.5,171,41.1
2022-03-02,14199.78125,5,4,1.2,164,39.4
2022-03-03,14135.931640625,9,7,2.2,167,40.1
2022-03-04,13893.1318359375,4,25,1.0,149,35.8
2022-03-07,13564.232421875,3,50,0.7,128,30.8
2022-03-08,13706.732421875,3,22,0.7,138,33.2
2022-03-09,13979.5810546875,1,1,0.2,156,37.5
2022-03-10,14188.9814453125,4,0,1.0,165,39.7
2022-03-11,14237.1318359375,6,0,1.4,173,41.6
2022-03-14,14374.5810546875,9,4,2.2,172,41.3
2022-03-15,14215.8310546875,6,2,1.4,161,38.7
2022-03-16,14481.78125,6,2,1.4,177,42.5
2022-03-17,14721.6806640625,7,0,1.7,190,45.7
2022-03-21,14602.330078125,12,1,2.9,184,44.2
2022-03-22,14724.0302734375,4,2,1.0,187,45.0
2022-03-23,14695.130859375,9,1,2.2,188,45.2
2022-03-24,14699.330078125,9,1,2.2,187,45.0
2022-03-25,14651.6806640625,18,2,4.3,187,45.0
2022-03-28,14675.830078125,17,8,4.1,183,43.9
2022-03-29,14761.880859375,20,9,4.8,186,44.6
2022-03-30,14896.880859375,18,5,4.3,198,47.5
2022-03-31,14894.48046875,12,3,2.9,203,48.7
2022-04-01,15087.2802734375,14,0,3.4,212,50.8
2022-04-04,15384.1796875,17,0,4.1,229,54.9
2022-04-05,15390.4794921875,30,0,7.2,233,55.9
2022-04-06,15327.8798828125,29,0,7.0,235,56.4
2022-04-07,15201.23046875,29,0,7.0,233,55.9
2022-04-08,15342.3798828125,21,0,5.0,245,58.6
2022-04-11,15325.4794921875,34,0,8.1,246,58.9
2022-04-12,15164.6806640625,17,0,4.1,231,55.3
2022-04-13,15138.5302734375,19,0,4.5,232,55.5
2022-04-18,14926.0302734375,24,0,5.7,217,51.9
2022-04-19,14726.630859375,33,0,7.9,211,50.5
2022-04-20,14850.2802734375,10,0,2.4,210,50.2
2022-04-21,15053.9306640625,17,0,4.1,229,54.8
2022-04-22,14894.830078125,19,0,4.5,231,55.3
2022-04-25,14672.98046875,8,2,1.9,211,50.5
2022-04-26,14898.330078125,16,0,3.8,221,52.9
2022-04-27,14755.98046875,10,1,2.4,216,51.7
2022-04-28,14913.880859375,11,1,2.6,221,52.9
2022-04-29,14783.330078125,11,1,2.6,207,49.5
2022-05-02,14736.2802734375,8,2,1.9,203,48.6
2022-05-04,14393.3310546875,8,5,1.9,172,41.1
2022-05-05,14395.4814453125,3,5,0.7,170,40.7
2022-05-06,14145.7314453125,0,18,0.0,147,35.2
2022-05-09,13991.7314453125,1,26,0.2,131,31.3
2022-05-10,13855.931640625,1,27,0.2,120,28.6
2022-05-11,13771.7822265625,0,51,0.0,115,27.4
2022-05-12,13465.232421875,0,56,0.0,102,24.3
2022-05-13,13471.482421875,0,20,0.0,113,27.0
2022-05-16,13571.1826171875,0,19,0.0,117,27.9
2022-05-17,13926.03125,1,5,0.2,134,31.9
2022-05-18,13918.181640625,5,3,1.2,142,33.8
2022-05-19,13550.8828125,4,23,1.0,128,30.5
2022-05-20,13895.03125,6,4,1.4,146,34.8
2022-05-23,13835.78125,9,8,2.1,140,33.3
2022-05-24,13747.232421875,3,19,0.7,137,32.5
2022-05-25,13587.732421875,1,41,0.2,112,26.6
2022-05-26,13722.5322265625,0,53,0.0,122,29.0
2022-05-27,13873.1318359375,1,4,0.2,131,31.0
2022-05-30,14154.78125,4,3,0.9,146,34.6
2022-05-31,14119.5810546875,10,4,2.4,146,34.6
2022-06-01,14082.8818359375,9,1,2.1,151,35.8
2022-06-02,14167.931640625,10,1,2.4,153,36.3
2022-06-03,14077.8818359375,2,10,0.5,144,34.1
2022-06-06,14054.0810546875,5,14,1.2,142,33.6
2022-06-07,13935.5810546875,5,13,1.2,131,31.0
2022-06-08,13886.8818359375,2,11,0.5,125,29.6
2022-06-09,13977.0810546875,1,9,0.2,127,30.1
2022-06-10,13781.7314453125,1,9,0.2,123,29.1
2022-06-13,13416.8828125,0,36,0.0,103,24.4
2022-06-14,13388.2822265625,2,33,0.5,101,23.9
2022-06-15,13380.83203125,3,14,0.7,104,24.6
2022-06-16,13089.1826171875,2,46,0.5,81,19.2
2022-06-17,12994.7333984375,1,87,0.2,77,18.2
2022-06-20,12950.7333984375,1,87,0.2,68,16.1
2022-06-21,13241.8828125,0,6,0.0,78,18.5
2022-06-22,13047.732421875,1,13,0.2,76,18.0
2022-06-23,13178.7822265625,1,11,0.2,81,19.2
2022-06-24,13322.482421875,2,4,0.5,91,21.6
2022-06-27,13444.5322265625,2,1,0.5,97,23.0
2022-06-28,13464.232421875,4,4,0.9,103,24.4
2022-06-29,13417.83203125,2,8,0.5,104,24.6
2022-06-30,13387.5322265625,2,6,0.5,97,23.0
2022-07-01,13394.4326171875,3,11,0.7,106,25.1
2022-07-04,13472.6328125,5,1,1.2,106,25.1
2022-07-05,13461.83203125,4,3,0.9,105,24.9
2022-07-06,13631.2822265625,6,6,1.4,119,28.2
2022-07-07,13765.58203125,10,0,2.4,124,29.4
2022-07-08,13828.2314453125,10,0,2.4,126,29.9
2022-07-11,13886.8310546875,15,1,3.6,137,32.5
2022-07-12,13778.9814453125,9,1,2.1,131,31.0
2022-07-13,13726.9326171875,4,2,0.9,137,32.5
2022-07-14,13702.6328125,1,5,0.2,137,32.5
2022-07-15,13790.181640625,6,6,1.4,138,32.7
2022-07-18,13984.3818359375,14,1,3.3,151,35.8
2022-07-19,14051.6318359375,19,0,4.5,159,37.7
2022-07-20,14164.3818359375,19,0,4.5,160,37.9
2022-07-21,14271.78125,18,2,4.3,178,42.2
2022-07-22,14336.5810546875,11,0,2.6,172,40.8
2022-07-25,14279.4814453125,13,2,3.1,177,41.9
2022-07-26,14141.431640625,10,2,2.4,164,38.9
2022-07-27,14262.53125,8,2,1.9,174,41.2
2022-07-28,14469.0810546875,14,1,3.3,185,43.8
2022-07-29,14665.630859375,20,0,4.7,201,47.6
2022-08-01,14846.830078125,27,0,6.4,221,52.4
2022-08-02,14876.580078125,29,0,6.9,224,53.1
2022-08-03,14878.0302734375,15,0,3.6,222,52.6
2022-08-04,14892.4306640625,18,0,4.3,220,52.1
2022-08-05,14900.380859375,17,0,4.0,222,52.6
2022-08-08,14993.330078125,12,1,2.8,227,53.8
2022-08-10,14985.7802734375,22,1,5.2,223,52.8
2022-08-11,15095.130859375,26,0,6.2,239,56.6
2022-08-12,15140.5302734375,19,0,4.5,241,57.1
2022-08-16,15280.4794921875,33,0,7.8,250,59.2
2022-08-17,15379.029296875,29,0,6.9,257,60.9
2022-08-18,15404.5791015625,19,0,4.5,264,62.6
2022-08-19,15236.630859375,15,0,3.6,253,60.0
2022-08-22,15001.73046875,8,1,1.9,238,56.4
2022-08-23,15090.48046875,7,0,1.7,253,60.0
2022-08-24,15140.380859375,16,0,3.8,256,60.7
2022-08-25,15100.630859375,23,0,5.5,265,62.8
2022-08-26,15147.5302734375,22,0,5.2,268,63.4
2022-08-29,14972.73046875,19,3,4.5,266,62.9
2022-08-30,15325.029296875,36,0,8.5,276,65.2
2022-09-01,15211.1806640625,40,1,9.5,275,65.0
2022-09-02,15201.580078125,36,1,8.5,275,65.0
2022-09-05,15294.3798828125,28,1,6.6,278,65.7
2022-09-06,15313.029296875,31,2,7.3,280,66.2
2022-09-07,15319.3798828125,27,1,6.4,291,68.8
2022-09-08,15440.6796875,37,0,8.7,295,69.7
2022-09-09,15467.3798828125,33,1,7.8,294,69.5
2022-09-12,15577.3798828125,24,1,5.7,305,72.1
2022-09-13,15669.8291015625,31,0,7.3,307,72.6
2022-09-14,15630.6796875,28,0,6.6,307,72.6
2022-09-15,15580.3291015625,44,0,10.4,307,72.6
2022-09-16,15243.9306640625,26,5,6.1,281,66.4
2022-09-19,15293.529296875,21,4,5.0,277,65.5
2022-09-20,15470.3291015625,29,0,6.9,286,67.6
2022-09-21,15361.2294921875,22,2,5.2,283,66.9
2022-09-22,15335.279296875,14,5,3.3,283,66.9
2022-09-23,15057.630859375,8,5,1.9,268,63.4
2022-09-26,14725.6806640625,1,18,0.2,228,53.9
2022-09-27,14727.2802734375,2,9,0.5,228,53.9
2022-09-28,14620.580078125,4,6,0.9,224,53.0
2022-09-29,14602.48046875,5,7,1.2,230,54.4
2022-09-30,14829.330078125,11,6,2.6,245,57.9
2022-10-03,14638.48046875,18,3,4.3,238,56.3
2022-10-04,14965.7802734375,20,0,4.7,265,62.6
2022-10-06,15053.0302734375,19,0,4.5,270,63.8
2022-10-07,15036.6806640625,12,1,2.8,268,63.4
2022-10-10,14951.630859375,12,2,2.8,255,60.3
2022-10-11,14721.880859375,7,4,1.7,236,55.8
2022-10-12,14829.9306640625,7,6,1.7,247,58.4
2022-10-13,14730.2802734375,8,6,1.9,242,57.2
2022-10-14,14815.080078125,11,5,2.6,238,56.3
2022-10-17,14906.130859375,7,8,1.7,240,56.7
2022-10-18,15056.5302734375,17,5,4.0,253,59.8
2022-10-19,15068.580078125,19,6,4.5,255,60.1
2022-10-20,15112.080078125,12,7,2.8,253,59.7
2022-10-21,15081.080078125,16,10,3.8,247,58.3
2022-10-24,15198.73046875,11,1,2.6,256,60.4
2022-10-25,15158.080078125,17,5,4.0,258,60.8
2022-10-27,15244.23046875,25,7,5.9,262,61.8
2022-10-28,15241.580078125,23,9,5.4,261,61.6
2022-10-31,15423.9794921875,24,4,5.7,271,63.9
2022-11-01,15537.3798828125,25,1,5.9,277,65.3
2022-11-02,15497.529296875,16,0,3.8,279,65.8
2022-11-03,15484.6796875,22,3,5.2,278,65.6
2022-11-04,15530.8291015625,23,4,5.4,285,67.2
2022-11-07,15615.1298828125,37,4,8.7,288,67.9
2022-11-09,15567.2294921875,37,1,8.7,284,67.0
2022-11-10,15439.9794921875,12,10,2.8,283,66.7
2022-11-11,15649.0791015625,19,3,4.5,287,67.7
2022-11-14,15650.1796875,12,5,2.8,293,69.1
2022-11-15,15693.8798828125,20,1,4.7,295,69.6
2022-11-16,15663.279296875,20,5,4.7,288,67.8
2022-11-17,15597.2294921875,15,6,3.5,279,65.6
2022-11-18,15550.8291015625,18,5,4.2,271,63.6
2022-11-21,15453.779296875,17,7,4.0,269,63.0
2022-11-22,15509.1796875,18,7,4.2,271,63.3
2022-11-23,15538.1298828125,18,9,4.2,274,64.0
2022-11-24,15680.779296875,24,4,5.6,282,65.9
2022-11-25,15727.2294921875,26,1,6.1,288,67.3
2022-11-28,15784.4296875,28,0,6.5,298,69.6
2022-11-29,15812.4296875,23,3,5.4,304,71.0
2022-11-30,15946.1298828125,16,2,3.7,318,74.3
2022-12-01,16003.9296875,14,0,3.3,315,73.6
2022-12-02,15963.4794921875,24,0,5.6,320,74.8
2022-12-05,15967.1796875,28,0,6.5,318,74.3
2022-12-06,15922.8291015625,21,0,4.9,315,73.6
2022-12-07,15861.9794921875,28,0,6.5,309,72.2
2022-12-08,15911.0791015625,30,0,7.0,312,72.9
2022-12-09,15812.7294921875,33,1,7.7,309,72.2
2022-12-12,15827.9794921875,14,2,3.3,311,72.7
2022-12-13,15904.4794921875,29,1,6.8,313,73.1
2022-12-14,15963.779296875,33,1,7.7,315,73.6
2022-12-15,15783.779296875,24,2,5.6,307,71.7
2022-12-16,15636.3291015625,9,3,2.1,300,70.1
2022-12-19,15755.1796875,9,6,2.1,302,70.6
2022-12-20,15726.1796875,14,6,3.3,300,70.1
2022-12-21,15527.529296875,12,5,2.8,287,67.1
2022-12-22,15431.4794921875,1,9,0.2,271,63.3
2022-12-23,15045.98046875,1,20,0.2,236,55.1
2022-12-27,15418.3291015625,4,1,0.9,272,63.6
2022-12-28,15432.779296875,5,2,1.2,276,64.5
2022-12-29,15485.1796875,9,3,2.1,276,64.3
2022-12-30,15448.8291015625,10,2,2.3,273,63.6
2023-01-02,15523.650390625,16,4,3.7,277,64.6
2023-01-03,15557.7998046875,17,1,4.0,281,65.5
2023-01-04,15393.0,3,2,0.7,274,63.9
2023-01-05,15386.2001953125,9,2,2.1,271,63.2
2023-01-06,15272.0,6,2,1.4,264,61.5
2023-01-09,15450.099609375,11,2,2.6,271,63.2
2023-01-10,15325.25,7,3,1.6,265,61.8
2023-01-11,15301.349609375,7,6,1.6,262,61.1
2023-01-12,15279.599609375,5,6,1.2,261,60.8
2023-01-13,15346.099609375,7,8,1.6,266,62.0
2023-01-16,15305.4501953125,7,5,1.6,264,61.5
2023-01-17,15396.150390625,5,7,1.2,257,59.9
2023-01-18,15466.349609375,7,6,1.6,260,60.6
2023-01-19,15419.7001953125,14,8,3.3,261,60.8
2023-01-20,15347.900390625,13,9,3.0,253,59.0
2023-01-23,15403.2001953125,6,12,1.4,257,59.9
2023-01-24,15388.5498046875,7,10,1.6,246,57.3
2023-01-25,15171.9501953125,3,16,0.7,239,55.7
2023-01-27,14874.75,3,26,0.7,222,51.7
2023-01-30,14854.2001953125,7,18,1.6,223,52.0
2023-01-31,14935.5,10,9,2.3,239,55.7
2023-02-01,14847.650390625,18,11,4.2,231,53.8
2023-02-02,14839.400390625,11,19,2.6,224,52.2
2023-02-03,14962.349609375,11,20,2.6,221,51.5
2023-02-06,14934.150390625,11,7,2.6,231,53.8
